arm,complex,n,trifft,konz_avg,neg_eff_moden,konz_complete,konz_single,konz_dbscan,konz_hdbscan,p_agree,neg_mittel_rmsd,neg_nn_median,lokal_dichte,stabil_halb,z_marge
Separate,7C8Q_DSG,40,False,0.5,-3.4562196635459252,0.175,1.0,1.0,0.5,0.3038461538461538,-2.685816182845678,-1.1585047245025635,0.475,0.173,2.5341516024551622
Separate,7CD9_FVR,40,False,0.2,-16.24504792712473,0.125,0.7,0.7,0.225,0.10512820512820513,-3.1391465486624304,-1.5609873533248901,0.275,0.031,2.5305972104519103
Separate,7CIJ_G0C,40,True,0.525,-2.6683750333923126,0.3,0.55,0.55,0.575,0.3769230769230769,-3.634925242647147,-1.0328128933906555,0.425,1.0,3.3979858659951354
Separate,7D5C_GV6,40,True,0.45,-5.887754304597159,0.375,0.75,0.75,0.45,0.2858974358974359,-2.630948921961662,-1.298493206501007,0.525,0.225,4.588023469361208
Separate,7DQL_4CL,41,False,0.4878048780487805,-2.970971549413817,0.4878048780487805,0.4878048780487805,0.4878048780487805,0.4878048780487805,0.36097560975609755,-1.9610590771113228,-0.17219983041286469,0.4878048780487805,0.428,2.2508208214821095
Separate,7ES1_UDP,40,True,0.875,-1.7216661973046037,0.4,0.975,0.975,0.65,0.735897435897436,-1.9542650470366845,-0.816205620765686,0.9,1.0,1.5062524258519483
Separate,7F8T_FAD,40,False,0.05,-36.050018504433254,0.05,0.05,0.025,0.375,0.0038461538461538464,-6.279022533007157,-2.838182806968689,0.025,0.0,0.6871838128575339
Separate,7JG0_GAR,40,True,0.775,-2.4855304311750155,0.325,0.925,0.925,0.225,0.47692307692307695,-2.0515997988291277,-1.159926414489746,0.7,0.64,3.5198156254519395
Separate,7JMV_4NC,40,True,0.675,-2.0518002420162644,0.575,0.975,0.975,0.4,0.5871794871794872,-1.6038216449893439,-0.389788493514061,0.725,1.0,1.4482664878420903
Separate,7JY3_VUD,40,True,0.175,-20.29280804118646,0.125,0.225,0.225,0.3,0.05,-3.999837952928665,-1.702444851398468,0.125,0.118,2.051091049842666
Separate,7KB1_WBJ,40,True,0.825,-1.827741363277551,0.65,0.975,0.975,0.85,0.7192307692307692,-1.813441123144749,-0.9085768461227417,0.85,0.732,3.124788734616552
Separate,7L00_XCJ,40,True,0.5,-4.265567367371816,0.35,0.825,0.825,0.825,0.4012820512820513,-4.241582142924651,-1.0618558526039124,0.65,0.993,1.5340104474510188
Separate,7LCU_XTA,40,True,0.35,-8.049347549676135,0.175,0.85,0.85,0.85,0.1858974358974359,-4.389083838768494,-1.4126876592636108,0.375,0.08,1.977395832043329
Separate,7N6F_0I1,40,True,0.375,-5.36757296902022,0.15,0.425,0.425,0.425,0.23333333333333334,-4.027801292064862,-1.336071252822876,0.275,0.424,0.5538450229900913
Separate,7NFB_GEN,40,True,0.65,-1.9106560008522477,0.65,0.65,0.65,0.35,0.5333333333333333,-1.5959553663356183,-0.19708050787448883,0.35,1.0,1.5901822061122812
Separate,7NLV_UJE,40,True,0.975,-1.1240147218730305,0.875,0.975,0.975,0.45,0.9487179487179487,-1.332551769950451,-0.7363233268260956,0.975,1.0,1.6163306809787332
Separate,7NR8_UOE,40,True,0.275,-9.401168107306468,0.175,0.7,0.7,0.825,0.16794871794871793,-5.567209716179432,-1.6025522351264954,0.4,0.935,4.447954733843847
Separate,7NUT_GLP,40,False,0.475,-2.6901680074286225,0.425,0.475,0.475,0.475,0.4012820512820513,-2.5946862365572883,-0.9387461245059967,0.425,0.714,2.6071894721609423
Separate,7O1T_5X8,40,True,0.475,-3.3701640767917076,0.275,0.975,0.975,0.5,0.28717948717948716,-2.2718590773068943,-1.2329291105270386,0.225,0.595,1.0262778557567338
Separate,7ODY_DGI,40,True,0.675,-2.236178471782092,0.525,0.675,0.675,0.675,0.491025641025641,-1.9371353879953042,-0.9145596027374268,0.675,1.0,2.0856646914069765
Separate,7OEO_V9Z,40,False,0.125,-20.845832490108887,0.075,0.25,0.25,0.35,0.03461538461538462,-4.4173803693208935,-2.0063178539276123,0.025,0.0,2.4257964042430995
Separate,7OP9_06K,41,False,0.36585365853658536,-5.308265605847912,0.36585365853658536,0.3902439024390244,0.3902439024390244,0.4146341463414634,0.2146341463414634,-2.707288316310179,-0.4937082827091217,0.2682926829268293,0.496,1.1857388998380254
Separate,7OZC_G6S,40,False,0.625,-2.744008310674933,0.225,0.85,0.85,0.85,0.4012820512820513,-2.903548702979699,-1.1229456067085266,0.1,0.189,3.005365513168205
Separate,7PGX_FMN,40,True,0.425,-3.587724138699397,0.175,0.775,0.775,0.8,0.43205128205128207,-2.909207893640567,-1.1661298274993896,0.625,0.999,1.7850064851318186
Separate,7PIH_7QW,40,False,0.5,-2.2087015352140016,0.375,1.0,1.0,0.5,0.48717948717948717,-1.9442430043831849,-0.8600566983222961,0.55,0.783,1.1513942295282071
Separate,7POM_7VZ,40,True,0.85,-1.9286410758914676,0.45,0.925,0.925,0.45,0.6987179487179487,-2.084767072972579,-0.8509305715560913,0.8,1.0,1.8866135417043035
Separate,7Q2B_M6H,40,True,0.95,-1.2195906179141718,0.6,1.0,1.0,0.275,0.8525641025641025,-1.5826412988396792,-0.566158801317215,0.9,0.737,1.446722499697857
Separate,7Q5I_I0F,40,True,0.975,-1.1240147218730305,0.425,1.0,1.0,0.5,0.8397435897435898,-1.6214847118426592,-0.8647287487983704,0.875,0.995,2.749385562900845
Separate,7R3D_APR,40,False,0.3,-5.593890479180899,0.175,0.975,0.975,0.55,0.30256410256410254,-2.2040535361338884,-1.3316689729690552,0.05,0.0,2.9487570420431037
Separate,7ROR_69X,40,True,0.525,-3.1024054118609117,0.35,0.875,0.875,0.9,0.5102564102564102,-2.079777530523447,-1.2410131096839905,0.7,1.0,3.468817183142598
Separate,7RSV_7IQ,40,True,0.85,-1.9286410758914676,0.425,0.85,0.85,0.425,0.6974358974358974,-2.188234866544222,-0.4049080014228821,0.85,0.999,1.588355466765643
Separate,7RZL_NPO,40,False,0.25,-5.265917147597114,0.2,1.0,1.0,0.275,0.3192307692307692,-2.492352881225256,-0.7644379734992981,0.375,1.0,1.185681690945346
Separate,7SDD_4IP,40,False,0.05,-37.321319661472344,0.05,0.075,0.075,0.275,0.0038461538461538464,-4.994608689729984,-2.3168423175811768,0.025,0.0,2.8789359457438266
Separate,7T3E_SLB,40,True,0.875,-1.6414072918488944,0.25,0.95,0.95,0.475,0.7153846153846154,-1.8496413610684566,-1.139032244682312,0.85,0.997,3.232744550202292
Separate,7TBU_S3P,40,True,0.425,-5.254193293749923,0.25,0.425,0.425,0.425,0.23717948717948717,-3.6725689137593296,-1.0893259048461914,0.425,0.997,2.1745374077537005
Separate,7TE8_P0T,40,True,0.275,-6.875161552587389,0.25,0.475,0.475,0.275,0.20897435897435898,-3.895315560010763,-0.9094789028167725,0.175,0.168,1.8265661824729218
Separate,7TXK_LW8,40,True,0.9,-1.589965645672506,0.525,0.9,0.9,0.925,0.7487179487179487,-2.098725944490005,-0.8611288964748383,0.9,1.0,1.9729186673885042
Separate,7TYP_KUR,40,True,0.15,-15.120709782476181,0.125,0.275,0.275,0.9,0.07307692307692308,-4.503006075895749,-1.5556117296218872,0.2,0.145,5.466100660977524
Separate,7U0U_FK5,40,False,0.025,-40.0,0.025,0.025,0.025,0.175,0.0,-6.8394097979252155,-3.3436319828033447,0.025,0.0,0.4353290700962739
Separate,7UJ4_OQ4,40,False,0.05,-36.05001850443324,0.05,0.05,0.025,0.525,0.0038461538461538464,-7.887319185489264,-2.729332208633423,0.025,0.0,0.6541327043208014
Separate,7UJF_R3V,40,True,0.875,-1.4575692649810903,0.6,1.0,1.0,0.175,0.8243589743589743,-1.5975824644168217,-0.8694642782211304,0.925,1.0,1.9874710757117777
Separate,7UQ3_O2U,41,True,0.6097560975609756,-2.1384747293675757,0.6097560975609756,0.975609756097561,0.975609756097561,0.34146341463414637,0.5024390243902439,-1.7312834094755534,-0.3971172571182251,0.6097560975609756,0.988,2.212423435004372
Separate,7USH_82V,40,True,0.725,-2.7914596180158466,0.35,0.725,0.725,0.25,0.4076923076923077,-3.351276110838621,-0.6157104969024658,0.45,0.957,0.9329494557443702
Separate,7UY4_SMI,40,False,0.275,-12.929539724399394,0.125,0.425,0.425,0.85,0.11538461538461539,-3.8833453113451983,-1.3206447958946228,0.15,0.013,0.8211425448800425
Separate,7VC5_9SF,40,True,0.5,-2.2087015352140016,0.275,1.0,1.0,0.525,0.5038461538461538,-1.9300719465200717,-0.8627321422100067,0.5,0.823,2.1599892738896607
Separate,7VQ9_ISY,40,False,0.125,-17.67872968788672,0.075,0.6,0.6,0.25,0.07692307692307693,-3.6119964867066114,-1.7523407936096191,0.1,0.504,0.8393101990665921
Separate,7W05_GMP,40,False,0.3,-7.70630365290246,0.15,0.525,0.525,0.525,0.16666666666666666,-2.9818336439438355,-1.2006316781044006,0.15,0.686,2.448988510440997
Separate,7WKL_CAQ,40,False,0.55,-1.9900083082219462,0.5,0.55,0.55,0.55,0.4653846153846154,-1.5508624772230784,-0.21604932844638824,0.325,0.002,0.8971698227746949
Separate,7WL4_JFU,40,True,0.45,-4.642750717291687,0.175,0.575,0.575,0.575,0.2935897435897436,-3.9202641267807055,-1.103234887123108,0.475,0.577,1.9286008932445153
Separate,7Z7F_IF3,40,True,0.475,-4.188454934235805,0.475,0.475,0.475,0.475,0.28205128205128205,-2.9716337932225985,-0.4473070502281189,0.15,0.656,2.4616222707097046
Separate,7ZF0_DHR,40,True,0.7,-2.669442803475806,0.375,1.0,1.0,0.35,0.48717948717948717,-1.9859527930617333,-0.7139301300048828,0.75,1.0,0.8312057236751511
Separate,7ZOC_T8E,40,True,0.975,-1.1240147218730305,0.325,1.0,1.0,0.475,0.8256410256410256,-1.6692078360380271,-0.8720490336418152,0.95,1.0,1.4546741983841671
Separate,8A1H_DLZ,40,True,0.45,-5.5211921861872595,0.25,0.525,0.525,0.65,0.23974358974358975,-3.778342397396381,-1.2444952130317688,0.25,0.875,2.9939348501232588
Separate,8AAU_LH0,40,True,0.375,-3.8745151169848344,0.375,0.75,0.75,0.375,0.391025641025641,-2.844758160909017,-0.8264864981174469,0.575,0.486,1.6192423914814646
Separate,8AIE_M7L,40,False,0.375,-6.248937870082792,0.2,0.6,0.6,0.65,0.2358974358974359,-3.422897602885197,-1.0611867904663086,0.225,0.78,2.4118585828661416
Separate,8D5D_5DK,40,True,0.425,-6.517299810162946,0.2,0.475,0.475,0.525,0.21923076923076923,-4.219242685116255,-1.379190444946289,0.325,0.793,2.7232552568121684
Separate,8GFD_ZHR,40,False,0.075,-32.06785403228414,0.075,0.1,0.1,0.575,0.011538461538461539,-5.410858902564415,-2.109522581100464,0.025,0.0,2.631774153765701
Separate,8SLG_G5A,40,False,0.775,-1.9667442853731198,0.75,1.0,1.0,0.8,0.6820512820512821,-1.6490829005455359,-0.8717201352119446,0.1,0.25,3.1416738428498574
