arm,complex,n,moden,moden_echt,gross,eff_moden,p_agree,dmax_intra,hat_korrekte,n_korrekt,gross_richtig,wahl_gross,wahl_anteil,trifft
Separate,1R58_AO5,40,15,9,0.175,11.834371804560206,0.31666666666666665,1.8503715991973877,True,5,False,True,0.175,False
Separate,1R9O_FLP,40,4,4,0.35,3.829172561407124,0.6205128205128205,1.8839517831802368,True,9,False,False,0.275,True
Separate,1S19_MC9,40,9,5,0.25,6.598662236222903,0.3384615384615385,1.9514222145080566,True,1,False,False,0.2,True
Separate,1S3V_TQD,40,13,12,0.225,11.182774130315387,0.1717948717948718,1.9210306406021118,True,6,False,False,0.05,False
Separate,1SG0_STL,40,6,4,0.45,3.5100843094275325,0.3525641025641026,1.547324299812317,True,5,False,True,0.45,True
Separate,1SJ0_E4D,40,9,6,0.35,5.865504841656306,0.6512820512820513,1.9681018590927124,True,5,False,True,0.35,True
Separate,1SQ5_PAU,40,26,11,0.075,23.675311988068536,0.08974358974358974,1.9500524997711182,True,4,False,False,0.05,True
Separate,1SQN_NDR,40,4,2,0.775,1.9877534760884297,0.6602564102564102,1.8343161344528198,True,15,False,True,0.775,True
Separate,1T40_ID5,40,18,9,0.175,13.773119107566494,0.1064102564102564,1.976975917816162,False,0,False,False,0.15,False
Separate,1T46_STI,40,7,6,0.425,4.861098104252271,0.5807692307692308,1.9959107637405396,True,4,False,True,0.425,True
Separate,1T9B_1CS,40,20,10,0.15,16.280470859752842,0.11538461538461539,1.9108262062072754,True,3,False,True,0.15,True
Separate,1TOW_CRZ,40,4,3,0.525,2.5774803839496823,0.45256410256410257,1.8658260107040405,True,35,True,True,0.525,True
Separate,1TT1_KAI,40,4,3,0.725,2.316822467666825,0.8692307692307693,1.9427015781402588,True,21,True,True,0.725,True
Separate,1TZ8_DES,40,18,10,0.15,14.580389154148481,0.12307692307692308,1.9508413076400757,True,3,False,False,0.125,False
Separate,1U1C_BAU,40,11,7,0.35,7.463015327006125,0.5282051282051282,1.8184324502944946,True,19,True,True,0.35,True
Separate,1U4D_DBQ,40,10,7,0.25,7.300795384954075,0.2948717948717949,1.8359485864639282,True,16,False,False,0.225,True
Separate,1UML_FR4,40,7,4,0.55,3.8079108230897223,0.7858974358974359,1.9713143110275269,True,6,False,True,0.55,True
Separate,1UNL_RRC,40,6,2,0.725,2.477018703357231,0.8371794871794872,1.9953532218933105,True,9,False,True,0.725,True
Separate,1UOU_CMU,40,8,4,0.375,4.612016617833178,0.5628205128205128,1.9963040351867676,True,22,True,False,0.35,True
Separate,1V0P_PVB,40,10,5,0.4,5.542682620192582,0.5743589743589743,1.9599246978759766,True,13,True,True,0.4,True
Separate,1V48_HA1,40,7,4,0.55,3.747705476304664,0.6346153846153846,1.851571798324585,True,10,False,True,0.55,True
Separate,1V4S_MRK,40,8,6,0.475,4.874621960387887,0.5961538461538461,1.9561116695404053,True,11,False,True,0.475,True
Separate,1VCJ_IBA,40,14,10,0.15,12.019676356555133,0.23461538461538461,1.9914929866790771,False,0,False,False,0.075,False
Separate,1W1P_GIO,40,5,4,0.55,3.084164608116541,0.4666666666666667,1.871127963066101,True,22,True,True,0.55,True
Separate,1W2G_THM,40,4,3,0.8,2.0042408770177578,0.6794871794871795,1.8843553066253662,True,19,True,True,0.8,True
Separate,1X8X_TYR,40,7,5,0.35,4.6916467794546355,0.7794871794871795,1.823769450187683,True,25,True,True,0.35,True
Separate,1XM6_5RM,40,4,3,0.65,2.40376953639303,0.8461538461538461,1.9202038049697876,True,26,True,True,0.65,True
Separate,1XOQ_ROF,40,6,5,0.35,5.023853039975187,0.36153846153846153,1.9432108402252197,True,17,True,True,0.35,True
Separate,1XOZ_CIA,40,13,5,0.3,8.445676254648664,0.2641025641025641,1.770525336265564,True,6,False,False,0.15,True
Separate,1Y6B_AAX,40,13,7,0.3,8.36481731032815,0.36153846153846153,1.853468418121338,True,9,False,False,0.225,True
Separate,1YGC_905,40,26,9,0.1,22.86884394790532,0.041025641025641026,1.8178952932357788,True,2,False,False,0.025,False
Separate,1YQY_915,40,3,3,0.4,2.9648137788644586,0.8615384615384616,1.8916428089141846,True,5,False,True,0.4,True
Separate,1YV3_BIT,40,4,2,0.5,2.43597241595431,0.43974358974358974,1.9165287017822266,True,18,True,True,0.5,True
Separate,1YVF_PH7,40,12,4,0.4,6.239567673133879,0.4217948717948718,1.8997715711593628,True,15,False,False,0.25,True
Separate,1YWR_LI9,40,14,6,0.25,9.579284807768422,0.3782051282051282,1.9520587921142578,True,3,False,True,0.25,True
Separate,1Z95_198,40,8,4,0.3,4.903296333729621,0.441025641025641,1.9664857387542725,True,9,False,True,0.3,True
Separate,2BM2_PM2,40,22,12,0.125,19.360851782012556,0.0782051282051282,1.9612144231796265,True,4,False,False,0.075,False
Separate,2BR1_PFP,40,11,5,0.5,5.3182958969449885,0.491025641025641,1.948535680770874,True,20,True,True,0.5,True
Separate,2BSM_BSM,40,5,2,0.775,2.135659397435581,0.7448717948717949,1.7655258178710938,True,25,True,True,0.775,True
