arm,complex,n,moden,moden_echt,gross,eff_moden,p_agree,dmax_intra,hat_korrekte,n_korrekt,gross_richtig,wahl_gross,wahl_anteil,trifft
SigmaDock,7TXK_LW8,40,7,5,0.4,4.465107685993914,0.5166666666666667,1.9264415502548218,True,10,False,False,0.3,True
SigmaDock,7TYP_KUR,40,14,11,0.175,11.680572113263851,0.15,1.937995433807373,True,2,False,False,0.075,True
SigmaDock,7U0U_FK5,40,37,3,0.05,36.050018504433254,0.00641025641025641,1.8902205228805542,False,0,False,False,0.025,False
SigmaDock,7U3J_L6U,40,31,6,0.1,27.91668839150287,0.026923076923076925,1.960034728050232,False,0,False,False,0.025,False
SigmaDock,7UAS_MBU,42,30,7,0.09523809523809523,26.343027766865408,0.026713124274099883,1.818953037261963,True,1,False,False,0.07142857142857142,True
SigmaDock,7UAW_MF6,40,29,9,0.075,26.615296253027996,0.03333333333333333,1.892924189567566,True,1,False,False,0.025,True
SigmaDock,7UJ4_OQ4,40,20,11,0.225,15.681053633662327,0.12179487179487179,1.9791673421859741,True,6,False,False,0.075,True
SigmaDock,7UJ5_DGL,40,1,1,1.0,1.0,1.0,1.9052194356918335,True,4,False,True,1.0,True
SigmaDock,7UJF_R3V,41,1,1,1.0,1.0,1.0,1.8475260734558105,True,19,False,True,1.0,True
SigmaDock,7ULC_56B,40,14,10,0.25,10.795310779896774,0.12179487179487179,1.8904109001159668,True,2,False,True,0.25,True
SigmaDock,7UMW_NAD,40,20,11,0.125,16.96899842012533,0.1423076923076923,1.976386308670044,False,0,False,False,0.025,False
SigmaDock,7UQ3_O2U,40,3,3,0.725,2.176343811095329,0.5525641025641026,1.1758136749267578,True,1,False,True,0.725,True
SigmaDock,7USH_82V,40,2,2,0.9,1.384145488461686,0.8153846153846154,1.9236677885055542,True,36,True,True,0.9,True
SigmaDock,7UTW_NAI,40,12,7,0.375,7.781167020344711,0.3217948717948718,1.9107047319412231,False,0,False,False,0.125,False
SigmaDock,7UXS_OJC,40,12,8,0.4,7.595108214951502,0.2641025641025641,1.9546774625778198,False,0,False,False,0.05,False
SigmaDock,7UY4_SMI,41,17,11,0.12195121951219512,14.29160454223026,0.12439024390243902,1.9408286809921265,True,2,False,False,0.04878048780487805,False
SigmaDock,7UYB_OK0,40,12,5,0.275,7.669094657584515,0.258974358974359,1.9750051498413086,True,13,True,True,0.275,True
SigmaDock,7V14_ORU,40,4,2,0.875,1.6414072918488944,0.8948717948717949,1.6807994842529297,True,16,False,True,0.875,True
SigmaDock,7V3N_AKG,41,2,1,0.975609756097561,1.1214979894043937,0.9963414634146341,1.7101666927337646,True,29,True,True,0.975609756097561,True
SigmaDock,7V3S_5I9,40,3,3,0.675,2.160006023853965,0.9076923076923077,1.8042162656784058,True,31,True,True,0.675,True
SigmaDock,7V43_C4O,40,4,4,0.375,3.677467172073912,0.7115384615384616,1.8803404569625854,True,6,False,False,0.15,True
SigmaDock,7VB8_STL,40,4,3,0.55,2.5564764414180985,0.43333333333333335,1.4973069429397583,True,37,True,False,0.05,False
SigmaDock,7VBU_6I4,40,4,4,0.8,2.0306309908905886,0.6461538461538462,1.3720636367797852,True,32,True,True,0.8,True
SigmaDock,7VC5_9SF,40,4,4,0.6,2.809802194682973,0.8538461538461538,1.6317461729049683,True,29,True,True,0.6,True
SigmaDock,7VKZ_NOJ,40,3,2,0.725,1.9580394737110087,0.5871794871794872,1.5194716453552246,True,24,True,True,0.725,True
SigmaDock,7VQ9_ISY,40,14,9,0.175,11.411484565714169,0.3423076923076923,1.9971251487731934,True,8,False,False,0.125,True
SigmaDock,7VWF_K55,40,4,4,0.55,2.70694670162578,0.8807692307692307,1.8330415487289429,True,9,False,True,0.55,True
SigmaDock,7VYJ_CA0,40,4,4,0.5,3.2053502818977875,0.75,1.7629401683807373,False,0,False,True,0.5,False
SigmaDock,7W05_GMP,40,5,5,0.45,4.016298844113601,0.6705128205128205,1.9610662460327148,True,10,False,False,0.25,True
SigmaDock,7W06_ITN,40,4,4,0.4,3.6816267929756497,0.4641025641025641,1.8387415409088135,True,13,False,False,0.2,True
SigmaDock,7WCF_ACP,40,5,5,0.5,3.7926853107656178,0.5717948717948718,1.970196008682251,True,13,False,True,0.5,True
SigmaDock,7WDT_NGS,40,2,2,0.9,1.384145488461686,0.8243589743589743,1.982862114906311,True,7,False,True,0.9,True
SigmaDock,7WJB_BGC,40,6,6,0.7,2.9419641154329508,0.5051282051282051,1.9712824821472168,True,2,False,True,0.7,True
SigmaDock,7WKL_CAQ,40,3,2,0.625,2.124235553671615,0.5012820512820513,1.5136486291885376,True,11,False,False,0.35,True
SigmaDock,7WL4_JFU,40,10,8,0.425,6.584284275634262,0.25256410256410255,1.8126204013824463,True,6,False,False,0.075,True
SigmaDock,7WPW_F15,40,7,5,0.425,4.7036440470593925,0.44358974358974357,1.9480829238891602,True,20,True,False,0.225,True
SigmaDock,7WQQ_5Z6,40,2,2,0.5,2.0,0.48717948717948717,1.8511226177215576,True,31,True,False,0.5,True
SigmaDock,7WUX_6OI,41,16,10,0.17073170731707318,12.656451717934942,0.27439024390243905,1.9343748092651367,False,0,False,False,0.04878048780487805,False
SigmaDock,7WUY_76N,41,15,11,0.14634146341463414,12.849758228716023,0.1402439024390244,1.9729927778244019,False,0,False,False,0.04878048780487805,False
SigmaDock,7WY1_D0L,40,13,8,0.2,9.997225642073301,0.1987179487179487,1.9996589422225952,True,1,False,True,0.2,False
SigmaDock,7X5N_5M5,41,6,4,0.6097560975609756,3.2684820887350616,0.42560975609756097,1.751135230064392,True,11,False,True,0.6097560975609756,True
SigmaDock,7X9K_8OG,40,4,4,0.425,3.322141397826593,0.45384615384615384,1.6213663816452026,True,4,False,True,0.425,True
SigmaDock,7XBV_APC,40,11,9,0.325,7.675462577200426,0.23333333333333334,1.9873872995376587,False,0,False,False,0.05,False
SigmaDock,7XFA_D9J,40,16,10,0.175,13.019982430282054,0.1371794871794872,1.9816571474075317,True,2,False,False,0.075,False
SigmaDock,7XG5_PLP,40,3,3,0.6,2.377483779900737,0.4717948717948718,1.9683785438537598,True,3,False,True,0.6,True
SigmaDock,7XI7_4RI,40,9,4,0.5,4.315777092407954,0.34102564102564104,1.913385272026062,True,21,True,True,0.5,True
SigmaDock,7XJN_NSD,40,3,2,0.625,2.124235553671615,0.5012820512820513,1.4620269536972046,True,14,False,False,0.35,True
SigmaDock,7XQZ_FPF,40,11,10,0.2,9.366870743752484,0.40897435897435896,1.9185606241226196,True,5,False,False,0.05,True
SigmaDock,7XRL_FWK,40,15,6,0.275,9.732699584630618,0.15128205128205127,1.9584259986877441,True,2,False,False,0.2,False
SigmaDock,7YZU_DO7,40,1,1,1.0,1.0,1.0,1.9089041948318481,True,13,False,True,1.0,True
SigmaDock,7Z1Q_NIO,40,3,3,0.525,2.343702969192189,0.8653846153846154,1.8471304178237915,True,37,True,False,0.425,True
SigmaDock,7Z2O_IAJ,40,4,2,0.875,1.6414072918488944,0.7666666666666667,1.4059607982635498,True,1,False,True,0.875,False
SigmaDock,7Z7F_IF3,40,4,4,0.425,3.2728766143278123,0.32564102564102565,1.528977870941162,True,4,False,False,0.125,True
SigmaDock,7ZCC_OGA,40,5,5,0.525,3.5225183856657,0.49230769230769234,1.8601126670837402,True,11,False,True,0.525,True
SigmaDock,7ZDY_6MJ,40,4,3,0.475,2.9258129524880325,0.39487179487179486,1.8188276290893555,True,10,True,True,0.475,True
SigmaDock,7ZF0_DHR,42,5,5,0.3333333333333333,4.42765607477078,0.6411149825783972,1.8690357208251953,True,7,False,False,0.19047619047619047,False
SigmaDock,7ZHP_IQY,40,2,2,0.8,1.6493848884661177,0.6717948717948717,1.9961103200912476,True,2,False,True,0.8,True
SigmaDock,7ZL5_IWE,40,3,2,0.775,1.8434725755788737,0.6358974358974359,1.5838207006454468,True,29,True,True,0.775,True
SigmaDock,7ZOC_T8E,40,2,2,0.6,1.9601317042077895,0.9794871794871794,1.843361258506775,True,36,True,True,0.6,True
SigmaDock,7ZTL_BCN,41,14,7,0.1951219512195122,10.187026358976185,0.13048780487804879,1.7920554876327515,True,2,False,True,0.1951219512195122,False
SigmaDock,7ZU2_DHT,40,2,2,0.925,1.305236777831472,0.8576923076923076,1.0596548318862915,True,37,True,True,0.925,True
SigmaDock,7ZXV_45D,35,12,8,0.17142857142857143,10.12519350311999,0.146218487394958,1.6390389204025269,True,6,True,False,0.11428571428571428,False
SigmaDock,7ZZW_KKW,40,9,8,0.2,7.943764106266663,0.25256410256410255,1.9245984554290771,False,0,False,False,0.15,False
SigmaDock,8A1H_DLZ,40,8,7,0.225,7.157334823726534,0.30641025641025643,1.8982421159744263,True,3,False,False,0.1,True
SigmaDock,8A2D_KXY,40,25,8,0.125,21.203026933654453,0.038461538461538464,1.8228768110275269,True,1,False,False,0.025,True
SigmaDock,8AAU_LH0,40,8,7,0.35,6.110830587128234,0.3,1.8458997011184692,True,11,False,True,0.35,True
SigmaDock,8AEM_LVF,40,6,4,0.625,3.2299964724229224,0.5474358974358975,1.9881446361541748,True,25,True,True,0.625,True
SigmaDock,8AIE_M7L,40,13,8,0.25,9.684760077433316,0.18205128205128204,1.8748680353164673,True,3,False,True,0.25,True
SigmaDock,8AP0_PRP,40,12,8,0.3,8.368164554087397,0.16153846153846155,1.9952770471572876,False,0,False,True,0.3,False
SigmaDock,8AQL_PLG,40,4,3,0.7,2.404092719552477,0.5679487179487179,1.6164520978927612,True,4,False,True,0.7,True
SigmaDock,8AUH_L9I,40,17,10,0.15,13.870450184131089,0.12179487179487179,1.8863201141357422,True,5,False,False,0.05,False
SigmaDock,8AY3_OE3,41,9,4,0.4634146341463415,4.341305953075004,0.3463414634146341,1.7947291135787964,True,6,False,True,0.4634146341463415,True
SigmaDock,8B8H_OJQ,40,7,5,0.675,3.2620128568195206,0.47692307692307695,1.9730175733566284,True,21,True,True,0.675,True
SigmaDock,8BOM_QU6,40,2,2,0.775,1.7043159719022556,0.6423076923076924,1.6990125179290771,True,1,False,False,0.225,True
SigmaDock,8BTI_RFO,40,6,5,0.525,3.9736717383917273,0.5192307692307693,1.8161959648132324,True,22,True,True,0.525,True
SigmaDock,8C3N_ADP,40,3,3,0.675,2.160006023853965,0.7884615384615384,1.91630220413208,True,15,False,True,0.675,True
SigmaDock,8C5M_MTA,40,2,2,0.55,1.9900083082219462,0.691025641025641,1.8273836374282837,True,3,False,True,0.55,True
SigmaDock,8CNH_V6U,41,6,5,0.3902439024390244,4.27582212675067,0.47317073170731705,1.984089732170105,True,8,False,True,0.3902439024390244,True
SigmaDock,8CSD_C5P,40,18,10,0.225,13.743805145119309,0.15512820512820513,1.8610410690307617,False,0,False,False,0.075,False
SigmaDock,8D19_GSH,40,10,6,0.325,6.315199420470377,0.632051282051282,1.9837828874588013,False,0,False,False,0.075,False
SigmaDock,8D39_QDB,40,2,2,0.525,1.9975005204422753,0.9884615384615385,1.8675936460494995,True,11,False,False,0.475,True
SigmaDock,8D5D_5DK,40,4,3,0.825,1.8794401139606918,0.6858974358974359,1.9907541275024414,False,0,False,True,0.825,False
SigmaDock,8DHG_T78,40,20,8,0.125,16.177954696312263,0.09230769230769231,1.963349461555481,True,4,False,False,0.075,True
SigmaDock,8DKO_TFB,40,2,2,0.625,1.9378192408783848,0.9717948717948718,1.8975322246551514,True,6,False,False,0.375,True
SigmaDock,8DP2_UMA,40,33,7,0.05,31.383363915870042,0.01282051282051282,1.8919774293899536,False,0,False,False,0.05,False
SigmaDock,8DSC_NCA,40,5,5,0.375,4.0663071376535,0.5282051282051282,1.5996384620666504,True,28,True,True,0.375,True
SigmaDock,8EAB_VN2,40,30,6,0.1,26.615296253028006,0.02564102564102564,1.9419786930084229,False,0,False,True,0.1,False
SigmaDock,8EX2_Q2Q,40,5,2,0.875,1.7216661973046037,0.764102564102564,1.735139012336731,True,32,True,True,0.875,True
SigmaDock,8EXL_799,41,6,3,0.6341463414634146,3.0236634089881895,0.6890243902439024,1.8989441394805908,True,5,False,True,0.6341463414634146,True
SigmaDock,8EYE_X4I,41,4,4,0.4634146341463415,2.998253113717944,0.5597560975609757,1.98802649974823,True,1,False,True,0.4634146341463415,True
SigmaDock,8F4J_PHO,40,40,0,0.025,40.0,0.0,0.0,False,0,False,False,0.025,False
SigmaDock,8F8E_XJI,40,5,5,0.325,4.394917788424115,0.3243589743589744,1.9772870540618896,True,11,True,True,0.325,True
SigmaDock,8FAV_4Y5,40,4,3,0.775,2.062910998192773,0.676923076923077,1.7600072622299194,True,28,True,True,0.775,True
SigmaDock,8FLV_ZB9,40,4,4,0.375,3.5957295452565163,0.532051282051282,1.805198311805725,True,27,True,True,0.375,True
SigmaDock,8FO5_Y4U,40,5,3,0.45,3.4363691459355388,0.491025641025641,1.9242511987686157,True,11,False,False,0.275,True
SigmaDock,8G0V_YHT,40,12,7,0.325,8.050765055976713,0.24871794871794872,1.6589802503585815,False,0,False,False,0.075,False
SigmaDock,8G6P_API,40,18,10,0.15,14.797957396586831,0.1782051282051282,1.9833868741989136,True,15,True,False,0.125,True
SigmaDock,8GFD_ZHR,40,21,10,0.2,16.599362231244534,0.11153846153846154,1.9456504583358765,False,0,False,False,0.1,False
SigmaDock,8HFN_XGC,40,8,5,0.525,4.49743949711364,0.31025641025641026,1.8893786668777466,True,3,False,True,0.525,True
SigmaDock,8HO0_3ZI,40,7,6,0.425,4.838624851479918,0.4346153846153846,1.8722769021987915,False,0,False,False,0.025,False
SigmaDock,8SLG_G5A,40,3,3,0.9,1.48349040282257,0.9256410256410257,1.6902942657470703,True,6,False,True,0.9,True
Minimal,5SAK_ZRY,40,7,3,0.8,2.3325824788420184,0.6384615384615384,1.8764078617095947,True,29,True,True,0.8,True
Minimal,5SB2_1K2,40,3,3,0.75,1.9886096983055768,0.9307692307692308,1.9409611225128174,True,21,True,True,0.75,True
Minimal,5SD5_HWI,40,24,12,0.1,21.618338161253106,0.07564102564102564,1.9402533769607544,False,0,False,False,0.075,False
Minimal,5SIS_JSM,40,18,10,0.125,14.966880965261492,0.24102564102564103,1.9214433431625366,True,5,False,False,0.125,True
Minimal,6M2B_EZO,41,18,10,0.17073170731707318,14.489370805806802,0.15365853658536585,1.9390308856964111,True,1,False,False,0.07317073170731707,False
Minimal,6M73_FNR,40,9,6,0.35,5.460248416325711,0.47307692307692306,1.9234811067581177,True,5,False,True,0.35,True
Minimal,6T88_MWQ,40,6,5,0.4,4.598632978267702,0.7153846153846154,1.8855385780334473,True,9,False,True,0.4,True
Minimal,6TW5_9M2,40,21,12,0.15,17.94253129880886,0.07692307692307693,1.994206190109253,True,1,False,False,0.05,True
Minimal,6TW7_NZB,40,18,9,0.25,13.200986898710092,0.11666666666666667,1.9346263408660889,True,3,False,False,0.1,True
Minimal,6VTA_AKN,40,40,0,0.025,40.0,0.0,0.0,False,0,False,False,0.025,False
Minimal,6WTN_RXT,40,8,6,0.275,6.5480751969833975,0.24358974358974358,1.9694888591766357,True,5,False,False,0.175,True
Minimal,6XBO_5MC,40,6,4,0.475,3.7575741875588142,0.491025641025641,1.980325698852539,True,14,False,True,0.475,True
Minimal,6XCT_478,40,16,7,0.175,11.981505646160853,0.258974358974359,1.9975544214248657,True,9,False,False,0.175,True
Minimal,6XG5_TOP,40,10,7,0.325,7.073516514191045,0.3217948717948718,1.9424625635147095,True,16,True,True,0.325,True
Minimal,6XHT_V2V,40,24,6,0.275,16.58390913980995,0.15,1.998303771018982,True,1,False,True,0.275,True
Minimal,6XM9_V55,40,9,6,0.325,6.058956315097392,0.23333333333333334,1.6187388896942139,True,10,False,False,0.275,True
Minimal,6YJA_2BA,40,34,6,0.05,32.49009585424943,0.008974358974358974,1.9462376832962036,False,0,False,False,0.025,False
Minimal,6YMS_OZH,40,29,9,0.075,26.615296253028006,0.028205128205128206,1.988684892654419,True,1,False,False,0.05,True
Minimal,6YQV_8K2,41,5,5,0.3902439024390244,3.9161596504803673,0.6536585365853659,1.9423686265945435,True,30,True,True,0.3902439024390244,True
Minimal,6YQW_82I,40,8,7,0.275,6.50864848846977,0.2782051282051282,1.8983787298202515,True,7,False,False,0.125,True
Minimal,6YR2_T1C,40,25,7,0.15,20.342701059039076,0.05897435897435897,1.9935489892959595,True,3,False,True,0.15,True
Minimal,6YRV_PJ8,40,12,8,0.2,9.61946941552311,0.22179487179487178,1.957557201385498,True,5,False,True,0.2,True
Minimal,6YSP_PAL,40,8,7,0.35,5.737736378141079,0.7769230769230769,1.878363013267517,True,8,False,True,0.35,True
Minimal,6YT6_PKE,41,11,7,0.3902439024390244,6.933884581297998,0.34146341463414637,1.9370701313018799,True,8,False,False,0.0975609756097561,False
Minimal,6YYO_Q1K,41,9,6,0.21951219512195122,6.972137827965395,0.3146341463414634,1.9108741283416748,True,20,True,False,0.1951219512195122,True
Minimal,6Z0R_Q4H,41,9,7,0.3902439024390244,6.0567416347548635,0.2865853658536585,1.8833075761795044,True,16,True,True,0.3902439024390244,True
Minimal,6Z14_Q4Z,40,9,6,0.525,4.875260890981392,0.6064102564102564,1.8187166452407837,True,18,True,True,0.525,True
Minimal,6Z1C_7EY,40,8,5,0.375,5.415124222611625,0.5192307692307693,1.9194856882095337,True,11,True,True,0.375,True
Minimal,6Z2C_Q5E,40,26,7,0.175,21.008432371286595,0.07435897435897436,1.9115828275680542,True,4,True,True,0.175,True
Minimal,6Z4N_Q7B,40,21,12,0.1,18.57527329858289,0.08333333333333333,1.9962007999420166,False,0,False,False,0.05,False
Minimal,6ZAE_ACV,40,23,13,0.1,20.881938200936748,0.07948717948717948,1.9867581129074097,True,1,False,False,0.025,True
Minimal,6ZC3_JOR,41,14,8,0.36585365853658536,8.639154956066793,0.32439024390243903,1.8648769855499268,True,19,True,True,0.36585365853658536,True
Minimal,6ZCY_QF8,41,13,5,0.43902439024390244,6.4293574626225265,0.3146341463414634,1.7934637069702148,True,7,False,True,0.43902439024390244,True
Minimal,6ZK5_IMH,40,6,4,0.475,3.8168788384553523,0.4653846153846154,1.7619789838790894,True,1,False,False,0.25,False
Minimal,6ZPB_3D1,40,10,8,0.25,7.813437084434161,0.3230769230769231,1.8527567386627197,True,4,False,False,0.15,True
Minimal,7A1P_QW2,40,9,7,0.35,6.364650851977208,0.24358974358974358,1.9334365129470825,True,4,False,True,0.35,True
Minimal,7A9E_R4W,40,10,10,0.2,8.97528232576235,0.39615384615384613,1.8834428787231445,True,8,False,True,0.2,False
Minimal,7A9H_TPP,40,12,9,0.15,10.445643802497996,0.33076923076923076,1.9603627920150757,True,7,False,False,0.125,True
Minimal,7AFX_R9K,40,13,11,0.175,11.26318072395355,0.19615384615384615,1.9575823545455933,True,3,False,True,0.175,True
Minimal,7AKL_RK5,41,7,6,0.2926829268292683,5.433562282064659,0.3207317073170732,1.7453091144561768,True,18,True,True,0.2926829268292683,True
Minimal,7AN5_RDH,40,5,4,0.45,3.680067126672208,0.45384615384615384,1.9324731826782227,True,4,False,True,0.45,True
Minimal,7B2C_TP7,41,16,13,0.14634146341463414,14.245620092741133,0.21707317073170732,1.9986882209777832,False,0,False,False,0.0975609756097561,False
Minimal,7B94_ANP,40,11,10,0.175,9.15774843457959,0.4025641025641026,1.8229782581329346,True,2,False,False,0.15,True
Minimal,7BCP_GCO,40,10,9,0.2,8.60486306168229,0.45256410256410257,1.989675760269165,False,0,False,False,0.075,False
Minimal,7BJJ_TVW,40,10,7,0.225,8.015120419345362,0.2230769230769231,1.5129485130310059,True,8,False,False,0.15,True
Minimal,7BKA_4JC,40,3,3,0.5,2.3529942528290935,0.8192307692307692,1.9787338972091675,True,18,False,True,0.5,True
Minimal,7BMI_U4B,40,9,7,0.35,6.186805044793026,0.3038461538461538,1.6341016292572021,True,2,False,True,0.35,True
Minimal,7BNH_BEZ,40,10,8,0.2,8.40326857458379,0.3346153846153846,1.9161980152130127,True,19,False,True,0.2,True
Minimal,7BTT_F8R,40,22,7,0.15,17.33134281439057,0.12307692307692308,1.8652136325836182,True,4,False,False,0.1,True
Minimal,7C0U_FGO,40,32,6,0.075,29.53152021240154,0.020512820512820513,1.8954724073410034,True,1,False,True,0.075,True
Minimal,7C3U_AZG,41,6,6,0.3902439024390244,4.706475634654483,0.36097560975609755,1.807245135307312,False,0,False,False,0.21951219512195122,False
Minimal,7C8Q_DSG,40,10,8,0.2,8.368164554087393,0.45897435897435895,1.9329042434692383,True,5,False,True,0.2,True
Minimal,7CD9_FVR,40,30,5,0.175,24.772043570058816,0.05384615384615385,1.9952458143234253,False,0,False,True,0.175,False
Minimal,7CIJ_G0C,40,10,7,0.425,6.4845749510867865,0.4717948717948718,1.8792998790740967,True,2,False,False,0.1,True
Minimal,7CL8_TES,40,7,7,0.3,6.221774663933526,0.30512820512820515,1.943768858909607,True,2,False,False,0.1,True
Minimal,7CNQ_G8X,40,3,3,0.45,2.807120041628146,0.658974358974359,1.998668909072876,True,8,False,True,0.45,True
Minimal,7CNS_PMV,40,9,8,0.225,7.456691579645107,0.4794871794871795,1.977332353591919,False,0,False,False,0.175,False
Minimal,7CTM_BDP,40,14,10,0.175,11.488938253489422,0.15256410256410258,1.9836621284484863,True,2,False,False,0.125,True
Minimal,7CUO_PHB,40,4,3,0.575,2.5285420089072277,0.8461538461538461,1.7382994890213013,True,39,True,True,0.575,True
Minimal,7D5C_GV6,40,11,6,0.275,7.46806617678,0.382051282051282,1.9459021091461182,True,1,False,False,0.15,True
Minimal,7D6O_MTE,41,9,5,0.34146341463414637,5.8579482459319605,0.2939024390243902,1.9290530681610107,True,1,False,True,0.34146341463414637,True
Minimal,7DKT_GLF,40,5,4,0.55,2.9620537006293413,0.4346153846153846,1.9265758991241455,True,9,False,True,0.55,True
Minimal,7DQL_4CL,40,6,5,0.475,4.096275753270354,0.3217948717948718,1.9464157819747925,True,1,False,True,0.475,False
Minimal,7DUA_HJ0,41,9,6,0.4634146341463415,4.9810832943965355,0.4902439024390244,1.8452019691467285,True,17,True,False,0.24390243902439024,True
Minimal,7E4L_MDN,40,20,12,0.1,17.709349865911136,0.07948717948717948,1.970426082611084,True,13,False,False,0.075,True
Minimal,7EBG_J0L,40,6,4,0.475,4.035857999817089,0.4564102564102564,1.5630013942718506,True,3,False,False,0.1,True
Minimal,7ECR_SIN,40,3,3,0.5,2.568567607415556,0.5064102564102564,1.944394826889038,True,18,False,True,0.5,True
Minimal,7ED2_A3P,40,15,9,0.175,11.909363632446174,0.17564102564102563,1.8877285718917847,True,3,False,False,0.15,True
Minimal,7ELT_TYM,40,11,7,0.275,7.617392781395299,0.3576923076923077,1.9515949487686157,True,3,False,True,0.275,True
Minimal,7EPV_FDA,40,34,5,0.075,32.06785403228414,0.011538461538461539,1.921464204788208,False,0,False,False,0.025,False
Minimal,7ES1_UDP,40,10,7,0.325,6.910562577269197,0.4948717948717949,1.878051996231079,True,8,False,False,0.05,False
Minimal,7F51_BA7,40,18,11,0.125,15.521524222156653,0.21025641025641026,1.9620380401611328,True,3,False,False,0.075,True
Minimal,7F5D_EUO,40,16,11,0.125,13.870450184131089,0.1641025641025641,1.941051721572876,True,4,False,True,0.125,False
Minimal,7F8T_FAD,40,40,0,0.025,40.0,0.0,0.0,False,0,False,False,0.025,False
Minimal,7FB7_8NF,41,7,7,0.36585365853658536,5.675221551976259,0.23780487804878048,1.8049132823944092,True,14,True,True,0.36585365853658536,True
Minimal,7FHA_ADX,40,10,6,0.35,6.528627140806968,0.4064102564102564,1.9665217399597168,True,5,False,True,0.35,True
Minimal,7FRX_O88,40,19,12,0.1,17.027831123489904,0.10897435897435898,1.9007799625396729,True,4,False,False,0.075,True
Minimal,7FT9_4MB,40,15,10,0.175,12.491688625493758,0.2692307692307692,1.9361711740493774,True,8,False,False,0.075,True
Minimal,7JG0_GAR,40,13,9,0.2,10.014541186476945,0.28205128205128205,1.9806315898895264,True,6,True,True,0.2,True
Minimal,7JHQ_VAJ,40,14,8,0.2,10.367703218724392,0.25256410256410255,1.8264391422271729,True,5,False,True,0.2,True
Minimal,7JMV_4NC,40,7,6,0.375,4.8307331884920695,0.3858974358974359,1.6531201601028442,True,11,False,True,0.375,True
Minimal,7JXX_VP7,40,16,7,0.325,10.421859542315602,0.27692307692307694,1.6380242109298706,True,8,False,True,0.325,True
Minimal,7JY3_VUD,40,26,9,0.15,22.089847169794826,0.0782051282051282,1.910763144493103,False,0,False,True,0.15,False
Minimal,7K0V_VQP,40,5,3,0.475,2.8619348262011957,0.5705128205128205,1.9618083238601685,True,17,True,True,0.475,True
Minimal,7KB1_WBJ,40,7,4,0.65,3.2716665497940474,0.7538461538461538,1.9509987831115723,True,2,False,True,0.65,True
Minimal,7KC5_BJZ,40,15,7,0.225,10.497101447009744,0.3192307692307692,1.9139695167541504,True,16,True,True,0.225,True
Minimal,7KM8_WPD,40,15,11,0.125,12.837860388118811,0.25384615384615383,1.9758038520812988,True,1,False,False,0.05,True
Minimal,7KQU_YOF,40,6,6,0.325,4.881010562120681,0.4115384615384615,1.9837676286697388,True,1,False,True,0.325,True
Minimal,7KRU_ATP,40,4,2,0.775,1.9877534760884297,0.9243589743589744,1.7267158031463623,True,7,False,False,0.175,True
Minimal,7KZ9_XN7,40,4,3,0.65,2.5551520646644077,0.5025641025641026,1.9583600759506226,True,16,True,True,0.65,True
Minimal,7L00_XCJ,42,20,11,0.11904761904761904,16.81027184543583,0.16608594657375145,1.9907455444335938,True,5,False,True,0.11904761904761904,True
Minimal,7L03_F9F,40,3,3,0.525,2.550672150284318,0.9525641025641025,1.9162777662277222,True,27,True,True,0.525,True
Minimal,7L5F_XNG,40,13,8,0.225,9.585085464081747,0.32051282051282054,1.9935851097106934,True,3,False,True,0.225,False
Minimal,7L7C_XQ1,40,6,6,0.275,5.538054842101587,0.40512820512820513,1.8360460996627808,True,11,False,False,0.125,True
Minimal,7LCU_XTA,41,19,9,0.12195121951219512,15.514062387787463,0.11219512195121951,1.9780391454696655,True,3,False,False,0.0975609756097561,False
Minimal,7LEV_0JO,40,8,8,0.325,5.804532488877346,0.3435897435897436,1.8241066932678223,True,6,False,False,0.3,True
Minimal,7LJN_GTP,40,21,6,0.175,15.271155352600072,0.16153846153846155,1.9768986701965332,True,2,False,True,0.175,True
Minimal,7LMO_NYO,40,17,9,0.15,13.336665949369232,0.15897435897435896,1.991913080215454,True,6,False,True,0.15,True
Minimal,7LOE_Y84,40,6,4,0.35,4.561011703591784,0.2512820512820513,1.4335840940475464,True,15,True,True,0.35,True
Minimal,7LOU_IFM,41,11,9,0.1951219512195122,9.342426355652309,0.17560975609756097,1.9183452129364014,True,2,False,True,0.1951219512195122,True
Minimal,7LT0_ONJ,40,18,12,0.175,14.9560323997553,0.17435897435897435,1.9646769762039185,True,4,False,False,0.075,True
Minimal,7LZD_YHY,40,20,10,0.125,16.466317809005957,0.13076923076923078,1.97976553440094,True,2,False,False,0.05,True
Minimal,7M31_TDR,40,10,9,0.25,7.897277421434655,0.191025641025641,1.7850990295410156,True,5,False,True,0.25,True
Minimal,7M3H_YPV,41,10,8,0.2926829268292683,7.9328106559200755,0.3304878048780488,1.9689955711364746,True,12,True,True,0.2926829268292683,True
Minimal,7M6K_YRJ,40,27,10,0.075,24.510220062248635,0.03974358974358974,1.9918792247772217,False,0,False,False,0.05,False
Minimal,7MFP_Z7P,40,33,4,0.1,29.920365779907744,0.02564102564102564,1.9569332599639893,False,0,False,False,0.075,False
Minimal,7MGT_ZD4,41,11,8,0.1951219512195122,8.910981358435688,0.2634146341463415,1.9276474714279175,True,6,False,False,0.17073170731707318,True
Minimal,7MGY_ZD1,40,15,9,0.175,11.651924049701188,0.15512820512820513,1.917803406715393,False,0,False,False,0.075,False
Minimal,7MMH_ZJY,40,28,4,0.125,22.829302797145992,0.09358974358974359,1.9745527505874634,False,0,False,True,0.125,False
