arm,complex,seed,rmsd,flag2a
SigmaDock,8AP0_PRP,5,2.43839065126608,False
SigmaDock,8AP0_PRP,6,2.607327843702332,False
SigmaDock,8AP0_PRP,7,3.015798378463894,False
SigmaDock,8AP0_PRP,8,2.542350166229521,False
SigmaDock,8AP0_PRP,9,5.900541408826205,False
SigmaDock,8AQL_PLG,0,0.9287317761334539,True
SigmaDock,8AQL_PLG,1,1.2191887321083645,True
SigmaDock,8AQL_PLG,10,2.0305950014712435,False
SigmaDock,8AQL_PLG,11,4.60582025376588,False
SigmaDock,8AQL_PLG,12,0.6268016448606373,True
SigmaDock,8AQL_PLG,13,1.8798175219951538,True
SigmaDock,8AQL_PLG,14,4.720358350750502,False
SigmaDock,8AQL_PLG,15,4.804245119579141,False
SigmaDock,8AQL_PLG,16,1.1540781364361774,True
SigmaDock,8AQL_PLG,17,0.7547893451155763,True
SigmaDock,8AQL_PLG,18,4.6894542946381295,False
SigmaDock,8AQL_PLG,19,1.148866968364919,True
SigmaDock,8AQL_PLG,2,1.191154570994042,True
SigmaDock,8AQL_PLG,20,0.6885890004204255,True
SigmaDock,8AQL_PLG,21,0.6139658394405999,True
SigmaDock,8AQL_PLG,22,0.9303018829928275,True
SigmaDock,8AQL_PLG,23,0.7274750696759307,True
SigmaDock,8AQL_PLG,24,0.9466561411093265,True
SigmaDock,8AQL_PLG,25,1.1524058961581203,True
SigmaDock,8AQL_PLG,26,4.514961959197441,False
SigmaDock,8AQL_PLG,27,0.9284357589515821,True
SigmaDock,8AQL_PLG,28,0.9482920304421004,True
SigmaDock,8AQL_PLG,29,0.6266431428652197,True
SigmaDock,8AQL_PLG,3,1.359916656269788,True
SigmaDock,8AQL_PLG,30,0.9455919656490321,True
SigmaDock,8AQL_PLG,31,0.902795888614919,True
SigmaDock,8AQL_PLG,32,1.772285529760936,True
SigmaDock,8AQL_PLG,33,1.1039652963295543,True
SigmaDock,8AQL_PLG,34,4.682954876304064,False
SigmaDock,8AQL_PLG,35,2.0212366271666466,False
SigmaDock,8AQL_PLG,36,4.675563268366711,False
SigmaDock,8AQL_PLG,37,0.8155908533082012,True
SigmaDock,8AQL_PLG,38,0.741647965007658,True
SigmaDock,8AQL_PLG,39,0.7757810847784323,True
SigmaDock,8AQL_PLG,4,0.6844389958206653,True
SigmaDock,8AQL_PLG,5,1.2750326886005705,True
SigmaDock,8AQL_PLG,6,0.8398159223901388,True
SigmaDock,8AQL_PLG,7,0.8021520772272551,True
SigmaDock,8AQL_PLG,8,4.544880586385081,False
SigmaDock,8AQL_PLG,9,0.8533379154824893,True
SigmaDock,8AUH_L9I,0,2.691698039595756,False
SigmaDock,8AUH_L9I,1,4.267278899741827,False
SigmaDock,8AUH_L9I,10,1.3103981806375415,True
SigmaDock,8AUH_L9I,11,2.5822722775599294,False
SigmaDock,8AUH_L9I,12,3.6946455085212655,False
SigmaDock,8AUH_L9I,13,3.600628110735428,False
SigmaDock,8AUH_L9I,14,2.174080881032886,False
SigmaDock,8AUH_L9I,15,4.530633238200916,False
SigmaDock,8AUH_L9I,16,4.199326421095304,False
SigmaDock,8AUH_L9I,17,4.116207844937774,False
SigmaDock,8AUH_L9I,18,1.7360422507426587,True
SigmaDock,8AUH_L9I,19,2.7094242709476126,False
SigmaDock,8AUH_L9I,2,3.649787194169994,False
SigmaDock,8AUH_L9I,20,4.164016563913436,False
SigmaDock,8AUH_L9I,21,3.050213593415147,False
SigmaDock,8AUH_L9I,22,2.5731056426392245,False
SigmaDock,8AUH_L9I,23,3.233936064050067,False
SigmaDock,8AUH_L9I,24,3.225278033258246,False
SigmaDock,8AUH_L9I,25,4.481951416312075,False
SigmaDock,8AUH_L9I,26,1.7251255972721633,True
SigmaDock,8AUH_L9I,27,1.5601052563558298,True
SigmaDock,8AUH_L9I,28,3.6281122837691173,False
SigmaDock,8AUH_L9I,29,2.673856653361821,False
SigmaDock,8AUH_L9I,3,1.51882589971213,True
SigmaDock,8AUH_L9I,30,3.884890441534648,False
SigmaDock,8AUH_L9I,31,2.1549350747443965,False
SigmaDock,8AUH_L9I,32,3.763470369220409,False
SigmaDock,8AUH_L9I,33,2.0909188284753495,False
SigmaDock,8AUH_L9I,34,2.562992476490217,False
SigmaDock,8AUH_L9I,35,2.214843307201335,False
SigmaDock,8AUH_L9I,36,4.492631130175076,False
SigmaDock,8AUH_L9I,37,2.558862655023268,False
SigmaDock,8AUH_L9I,38,3.8524661765962565,False
SigmaDock,8AUH_L9I,39,2.8038050337483753,False
SigmaDock,8AUH_L9I,4,2.406450794691786,False
SigmaDock,8AUH_L9I,5,3.789499572862791,False
SigmaDock,8AUH_L9I,6,3.831781223826946,False
SigmaDock,8AUH_L9I,7,1.517600861707236,True
SigmaDock,8AUH_L9I,8,1.4530291378546223,True
SigmaDock,8AUH_L9I,9,3.104411495832108,False
SigmaDock,8AY3_OE3,0,2.559779546914148,False
SigmaDock,8AY3_OE3,1,2.7136389512239836,False
SigmaDock,8AY3_OE3,10,2.593408928495466,False
SigmaDock,8AY3_OE3,11,3.545194853770382,False
SigmaDock,8AY3_OE3,12,1.2222192759075603,True
SigmaDock,8AY3_OE3,13,2.3917373014610104,False
SigmaDock,8AY3_OE3,14,4.365049815477482,False
SigmaDock,8AY3_OE3,15,1.3289292760715299,True
SigmaDock,8AY3_OE3,16,1.1513855005166602,True
SigmaDock,8AY3_OE3,17,1.2810615035977007,True
SigmaDock,8AY3_OE3,18,2.5162322798978636,False
SigmaDock,8AY3_OE3,19,1.1132271371108415,True
SigmaDock,8AY3_OE3,2,1.030478147463594,True
SigmaDock,8AY3_OE3,20,1.4227477166384774,True
SigmaDock,8AY3_OE3,21,0.6897909283253876,True
SigmaDock,8AY3_OE3,22,2.5569044964566046,False
SigmaDock,8AY3_OE3,23,1.0324008663305166,True
SigmaDock,8AY3_OE3,24,1.153104139789638,True
SigmaDock,8AY3_OE3,25,1.4893174393661015,True
SigmaDock,8AY3_OE3,26,2.5746127009707696,False
SigmaDock,8AY3_OE3,27,2.549146587938795,False
SigmaDock,8AY3_OE3,28,0.8205885478118741,True
SigmaDock,8AY3_OE3,29,2.569242235757462,False
SigmaDock,8AY3_OE3,3,2.5359736934755457,False
SigmaDock,8AY3_OE3,30,1.0380103284649917,True
SigmaDock,8AY3_OE3,31,3.4869090441248973,False
SigmaDock,8AY3_OE3,32,1.328078838171891,True
SigmaDock,8AY3_OE3,33,0.7491154196784363,True
SigmaDock,8AY3_OE3,34,1.8070014490309634,True
SigmaDock,8AY3_OE3,35,0.8133562041319901,True
SigmaDock,8AY3_OE3,36,2.663707938644926,False
SigmaDock,8AY3_OE3,37,2.6111204151474903,False
SigmaDock,8AY3_OE3,38,3.855622620174334,False
SigmaDock,8AY3_OE3,38,1.1027098223920928,False
SigmaDock,8AY3_OE3,39,2.6263650056304058,False
SigmaDock,8AY3_OE3,4,2.9563141119982497,False
SigmaDock,8AY3_OE3,5,2.5823145102020395,False
SigmaDock,8AY3_OE3,6,0.9138123177108093,True
SigmaDock,8AY3_OE3,7,2.566868318476817,False
SigmaDock,8AY3_OE3,8,2.608218622278432,False
SigmaDock,8AY3_OE3,9,0.9693018153289513,True
SigmaDock,8B8H_OJQ,0,4.868178822768792,False
SigmaDock,8B8H_OJQ,1,5.4144919142981465,False
SigmaDock,8B8H_OJQ,10,1.5245455670163135,True
SigmaDock,8B8H_OJQ,11,5.009685867578743,False
SigmaDock,8B8H_OJQ,12,5.0322469295986005,False
SigmaDock,8B8H_OJQ,13,5.360022647933834,False
SigmaDock,8B8H_OJQ,14,0.788943621963169,True
SigmaDock,8B8H_OJQ,15,4.893656049928315,False
SigmaDock,8B8H_OJQ,16,1.485755234185325,True
SigmaDock,8B8H_OJQ,17,0.899054392630997,True
SigmaDock,8B8H_OJQ,18,2.4210838484785357,False
SigmaDock,8B8H_OJQ,19,1.4310723530085594,True
SigmaDock,8B8H_OJQ,2,1.6454992504349,True
SigmaDock,8B8H_OJQ,20,4.8872884781013095,False
SigmaDock,8B8H_OJQ,21,1.3062123730987871,True
SigmaDock,8B8H_OJQ,22,1.8277047099622474,True
SigmaDock,8B8H_OJQ,23,0.8442244625582812,True
SigmaDock,8B8H_OJQ,24,1.4159207271081762,True
SigmaDock,8B8H_OJQ,25,5.3067453003443905,False
SigmaDock,8B8H_OJQ,26,1.4768178416015727,True
SigmaDock,8B8H_OJQ,27,1.2852213304259383,True
SigmaDock,8B8H_OJQ,28,6.396282588596429,False
SigmaDock,8B8H_OJQ,29,0.8903932195690543,True
SigmaDock,8B8H_OJQ,3,1.4282193742241045,True
SigmaDock,8B8H_OJQ,30,2.5352080739422194,False
SigmaDock,8B8H_OJQ,31,1.2776601698203849,True
SigmaDock,8B8H_OJQ,32,1.0288406067466955,True
SigmaDock,8B8H_OJQ,33,6.011365281773276,False
SigmaDock,8B8H_OJQ,34,1.4761059276168005,True
SigmaDock,8B8H_OJQ,35,1.5216475838857875,True
SigmaDock,8B8H_OJQ,36,1.7315606507635615,True
SigmaDock,8B8H_OJQ,37,1.4490690064501914,True
SigmaDock,8B8H_OJQ,38,1.422034230504763,True
SigmaDock,8B8H_OJQ,39,0.9899096235148303,True
SigmaDock,8B8H_OJQ,4,1.1673906324090342,True
SigmaDock,8B8H_OJQ,5,1.437241755933914,True
SigmaDock,8B8H_OJQ,6,2.0047130624424216,False
SigmaDock,8B8H_OJQ,7,2.4851040400755866,False
SigmaDock,8B8H_OJQ,8,1.7563003083703588,True
SigmaDock,8B8H_OJQ,9,1.6413757861512508,True
SigmaDock,8BOM_QU6,0,3.833134155193931,False
SigmaDock,8BOM_QU6,1,3.926908210284524,False
SigmaDock,8BOM_QU6,10,0.950794261206313,True
SigmaDock,8BOM_QU6,11,3.913096049932841,False
SigmaDock,8BOM_QU6,12,3.8658103725203237,False
SigmaDock,8BOM_QU6,13,3.8305185892476015,False
SigmaDock,8BOM_QU6,14,3.847760623383053,False
SigmaDock,8BOM_QU6,15,3.9056333478707397,False
SigmaDock,8BOM_QU6,16,0.5488427708760102,True
SigmaDock,8BOM_QU6,17,3.9489052666711135,False
SigmaDock,8BOM_QU6,18,0.8751879749108586,True
SigmaDock,8BOM_QU6,19,3.81231009153243,False
SigmaDock,8BOM_QU6,2,3.8469763161660957,False
SigmaDock,8BOM_QU6,20,3.872275886090763,False
SigmaDock,8BOM_QU6,21,3.795879882112786,False
SigmaDock,8BOM_QU6,22,3.931423593596308,False
SigmaDock,8BOM_QU6,23,3.8530260138530825,False
SigmaDock,8BOM_QU6,24,0.9299127100355775,True
SigmaDock,8BOM_QU6,25,3.925995252889934,False
SigmaDock,8BOM_QU6,26,3.855386784042741,False
SigmaDock,8BOM_QU6,27,0.45591505411801203,True
SigmaDock,8BOM_QU6,28,0.9308266623966954,True
SigmaDock,8BOM_QU6,29,0.8868040727401795,True
SigmaDock,8BOM_QU6,3,3.8479458888013043,False
SigmaDock,8BOM_QU6,30,4.047538360005285,False
SigmaDock,8BOM_QU6,31,3.8623429919082612,False
SigmaDock,8BOM_QU6,32,3.9147502390683533,False
SigmaDock,8BOM_QU6,33,3.8503800353063484,False
SigmaDock,8BOM_QU6,34,1.0459558761521175,True
SigmaDock,8BOM_QU6,35,3.833858430540775,False
SigmaDock,8BOM_QU6,36,3.814638591868362,False
SigmaDock,8BOM_QU6,37,3.982408871094407,False
SigmaDock,8BOM_QU6,38,3.8757302320244857,False
SigmaDock,8BOM_QU6,39,3.896157899007686,False
SigmaDock,8BOM_QU6,4,3.883665431889976,False
SigmaDock,8BOM_QU6,5,3.871610006075362,False
SigmaDock,8BOM_QU6,6,3.900761176488508,False
SigmaDock,8BOM_QU6,7,3.8644843731824596,False
SigmaDock,8BOM_QU6,8,3.8440738492237263,False
SigmaDock,8BOM_QU6,9,1.4947878556599823,True
SigmaDock,8BTI_RFO,0,5.43120156368122,False
SigmaDock,8BTI_RFO,1,0.7784093203450226,True
SigmaDock,8BTI_RFO,10,0.8590495821934052,True
SigmaDock,8BTI_RFO,11,0.8365407393944806,True
SigmaDock,8BTI_RFO,12,1.7573964766096473,True
SigmaDock,8BTI_RFO,13,2.5084637184274117,False
SigmaDock,8BTI_RFO,14,1.0330548297807476,True
SigmaDock,8BTI_RFO,15,0.7483101905849828,True
SigmaDock,8BTI_RFO,16,2.5613577653268202,False
SigmaDock,8BTI_RFO,17,0.8651382363530112,True
SigmaDock,8BTI_RFO,18,1.6896622585593852,True
SigmaDock,8BTI_RFO,19,1.6851303911962823,True
SigmaDock,8BTI_RFO,2,2.4558356979515823,False
SigmaDock,8BTI_RFO,20,0.6890470535456928,True
SigmaDock,8BTI_RFO,21,1.0224997587611782,True
SigmaDock,8BTI_RFO,22,1.759107023463895,True
SigmaDock,8BTI_RFO,23,2.7488013056603426,False
SigmaDock,8BTI_RFO,24,1.0219997896281596,True
SigmaDock,8BTI_RFO,25,0.6673448818514565,True
SigmaDock,8BTI_RFO,26,1.9244509776383854,True
SigmaDock,8BTI_RFO,27,0.9993441105711961,True
SigmaDock,8BTI_RFO,28,3.0070639561982504,False
SigmaDock,8BTI_RFO,29,2.5403632664115854,False
SigmaDock,8BTI_RFO,3,1.3136886784927397,True
SigmaDock,8BTI_RFO,30,2.4698360617660438,False
SigmaDock,8BTI_RFO,31,1.8660286489404903,True
SigmaDock,8BTI_RFO,32,0.9809861643604707,True
SigmaDock,8BTI_RFO,33,2.44178299691025,False
SigmaDock,8BTI_RFO,34,2.723253416779279,False
SigmaDock,8BTI_RFO,35,3.0138069902810103,False
SigmaDock,8BTI_RFO,36,0.745176310680903,True
SigmaDock,8BTI_RFO,37,2.4856314485458206,False
SigmaDock,8BTI_RFO,38,0.8295913837546768,True
SigmaDock,8BTI_RFO,39,0.7923340898888543,True
SigmaDock,8BTI_RFO,4,0.7611461300784041,True
SigmaDock,8BTI_RFO,5,1.1502795741325953,True
SigmaDock,8BTI_RFO,6,0.7557074791213854,True
SigmaDock,8BTI_RFO,7,1.5263431488364598,True
SigmaDock,8BTI_RFO,8,2.931982082710149,False
SigmaDock,8BTI_RFO,9,0.8765997703247093,True
SigmaDock,8C3N_ADP,0,1.8530843959513883,True
SigmaDock,8C3N_ADP,1,1.8929840367349469,True
SigmaDock,8C3N_ADP,10,0.9817558688013664,True
SigmaDock,8C3N_ADP,11,2.105084887001349,False
SigmaDock,8C3N_ADP,12,0.8514266297960893,True
SigmaDock,8C3N_ADP,13,2.1974043219385173,False
SigmaDock,8C3N_ADP,14,1.0404989075759121,True
SigmaDock,8C3N_ADP,15,0.8710332440396422,True
SigmaDock,8C3N_ADP,16,1.1825668409579788,True
SigmaDock,8C3N_ADP,17,0.9808744328215334,True
SigmaDock,8C3N_ADP,18,1.029718815448611,True
SigmaDock,8C3N_ADP,19,1.9746856326458093,True
SigmaDock,8C3N_ADP,2,1.8938035199624648,True
SigmaDock,8C3N_ADP,20,2.9710352351526423,False
SigmaDock,8C3N_ADP,21,1.0476791014569447,True
SigmaDock,8C3N_ADP,22,0.9214913887984142,True
SigmaDock,8C3N_ADP,23,1.8451516653511568,True
SigmaDock,8C3N_ADP,24,1.2594665397757954,True
SigmaDock,8C3N_ADP,25,0.7704220755173394,True
SigmaDock,8C3N_ADP,26,0.9128543245106409,True
SigmaDock,8C3N_ADP,27,1.0592407717759893,True
SigmaDock,8C3N_ADP,28,0.8989056134277126,True
SigmaDock,8C3N_ADP,29,1.3736780744491133,True
SigmaDock,8C3N_ADP,3,0.6249485211392014,True
SigmaDock,8C3N_ADP,30,2.0314412672342326,False
SigmaDock,8C3N_ADP,31,0.8923097765952178,True
SigmaDock,8C3N_ADP,32,0.8988706888007785,True
SigmaDock,8C3N_ADP,33,2.1724325244603886,False
SigmaDock,8C3N_ADP,34,1.0720302191359812,True
SigmaDock,8C3N_ADP,35,1.1690964318810653,True
SigmaDock,8C3N_ADP,36,1.8561389671992652,True
SigmaDock,8C3N_ADP,37,2.6160093080166273,False
SigmaDock,8C3N_ADP,38,0.8098856064627615,True
SigmaDock,8C3N_ADP,39,1.0408885082787054,True
SigmaDock,8C3N_ADP,4,0.9455479493100516,True
SigmaDock,8C3N_ADP,5,1.1873152019951945,True
SigmaDock,8C3N_ADP,6,0.938035296263972,True
SigmaDock,8C3N_ADP,7,0.7702253756266798,True
SigmaDock,8C3N_ADP,8,1.039124542138273,True
SigmaDock,8C3N_ADP,9,2.0089628422351384,False
SigmaDock,8C5M_MTA,0,1.7213298145619855,True
SigmaDock,8C5M_MTA,1,1.139808522954623,True
SigmaDock,8C5M_MTA,10,1.998269348711529,True
SigmaDock,8C5M_MTA,11,2.0199840321151052,False
SigmaDock,8C5M_MTA,12,1.0447046757337695,True
SigmaDock,8C5M_MTA,13,2.4723956534098663,False
SigmaDock,8C5M_MTA,14,2.732539923130126,False
SigmaDock,8C5M_MTA,15,2.569620517800246,False
SigmaDock,8C5M_MTA,16,1.0298618329659561,True
SigmaDock,8C5M_MTA,17,1.1970743853244878,True
SigmaDock,8C5M_MTA,18,2.797647642931468,False
SigmaDock,8C5M_MTA,19,2.7154448867542866,False
SigmaDock,8C5M_MTA,2,3.1308644707173134,False
SigmaDock,8C5M_MTA,20,1.7387354292703645,True
SigmaDock,8C5M_MTA,21,2.245281339275771,False
SigmaDock,8C5M_MTA,22,1.219069773433826,True
SigmaDock,8C5M_MTA,23,1.3280953399511648,True
SigmaDock,8C5M_MTA,24,0.8919293116609635,True
SigmaDock,8C5M_MTA,25,2.4260739401345535,False
SigmaDock,8C5M_MTA,26,0.9136889771689269,True
SigmaDock,8C5M_MTA,27,1.2384505668374493,True
SigmaDock,8C5M_MTA,28,2.8314759846235673,False
SigmaDock,8C5M_MTA,29,0.8897353516636284,True
SigmaDock,8C5M_MTA,3,2.227586041884802,False
SigmaDock,8C5M_MTA,30,1.9188844174415514,True
SigmaDock,8C5M_MTA,31,3.051847054408199,False
SigmaDock,8C5M_MTA,32,0.8853904520040861,True
SigmaDock,8C5M_MTA,33,1.05226617925314,True
SigmaDock,8C5M_MTA,34,2.5721611875036134,False
SigmaDock,8C5M_MTA,35,1.2011888121773364,True
SigmaDock,8C5M_MTA,36,2.721507066498267,False
SigmaDock,8C5M_MTA,37,2.7879271494248195,False
SigmaDock,8C5M_MTA,38,2.361744311732326,False
SigmaDock,8C5M_MTA,39,1.634257857714014,True
SigmaDock,8C5M_MTA,4,2.8670727108847456,False
SigmaDock,8C5M_MTA,5,1.1650351782242454,True
SigmaDock,8C5M_MTA,6,0.9335532566490258,True
SigmaDock,8C5M_MTA,7,1.1357816784047896,True
SigmaDock,8C5M_MTA,8,2.2461218570015298,False
SigmaDock,8C5M_MTA,9,2.620101313022074,False
SigmaDock,8CNH_V6U,0,1.9362946294404684,True
SigmaDock,8CNH_V6U,1,1.5327822219741458,True
SigmaDock,8CNH_V6U,10,1.8988646224520591,True
SigmaDock,8CNH_V6U,11,1.736180867075778,True
SigmaDock,8CNH_V6U,12,0.42128882824019903,True
SigmaDock,8CNH_V6U,13,2.652392211947547,False
SigmaDock,8CNH_V6U,14,1.9207494550825728,True
SigmaDock,8CNH_V6U,15,1.5331821949135724,True
SigmaDock,8CNH_V6U,16,0.6452415671669021,True
SigmaDock,8CNH_V6U,17,4.04489941135747,False
SigmaDock,8CNH_V6U,18,2.6926913089323854,False
SigmaDock,8CNH_V6U,19,1.7273161078389792,True
SigmaDock,8CNH_V6U,2,0.8661349488388054,True
SigmaDock,8CNH_V6U,20,3.812477246987843,False
SigmaDock,8CNH_V6U,21,2.571772278565892,False
SigmaDock,8CNH_V6U,22,3.7135587755682553,False
SigmaDock,8CNH_V6U,23,0.4358537401468525,True
SigmaDock,8CNH_V6U,24,0.587689407085069,True
SigmaDock,8CNH_V6U,25,0.4571287451036087,True
SigmaDock,8CNH_V6U,26,4.418904271875551,False
SigmaDock,8CNH_V6U,27,0.6060462820610323,True
SigmaDock,8CNH_V6U,28,3.0428774194173513,False
SigmaDock,8CNH_V6U,29,1.9826367073167992,True
SigmaDock,8CNH_V6U,3,1.8701211470918133,True
SigmaDock,8CNH_V6U,30,2.5866454878858063,False
SigmaDock,8CNH_V6U,31,0.4411319444338623,True
SigmaDock,8CNH_V6U,32,1.765459237025879,True
SigmaDock,8CNH_V6U,33,3.1356120247249977,False
SigmaDock,8CNH_V6U,34,1.7552812419666541,True
SigmaDock,8CNH_V6U,35,1.8469640616969243,True
SigmaDock,8CNH_V6U,36,3.9268064521185653,False
SigmaDock,8CNH_V6U,37,4.328540087604596,False
SigmaDock,8CNH_V6U,38,0.7174532628680419,True
SigmaDock,8CNH_V6U,39,2.716300787689022,False
SigmaDock,8CNH_V6U,4,0.8720291598335458,True
SigmaDock,8CNH_V6U,4,0.486634899693805,True
SigmaDock,8CNH_V6U,5,0.6283566974259125,True
SigmaDock,8CNH_V6U,6,1.8380218117312972,True
SigmaDock,8CNH_V6U,7,2.021045019983474,False
SigmaDock,8CNH_V6U,8,0.9179258447173169,True
SigmaDock,8CNH_V6U,9,0.9090494323192769,True
SigmaDock,8CSD_C5P,0,5.438735056802753,False
SigmaDock,8CSD_C5P,1,4.637283099792278,False
SigmaDock,8CSD_C5P,10,5.840413557519463,False
SigmaDock,8CSD_C5P,11,5.413719497236805,False
SigmaDock,8CSD_C5P,12,4.642539773145526,False
SigmaDock,8CSD_C5P,13,4.446180509316797,False
SigmaDock,8CSD_C5P,14,5.050696687351069,False
SigmaDock,8CSD_C5P,15,4.971154633099888,False
SigmaDock,8CSD_C5P,16,4.439376125838705,False
SigmaDock,8CSD_C5P,17,4.34066032111859,False
SigmaDock,8CSD_C5P,18,2.319102573246403,False
SigmaDock,8CSD_C5P,19,4.403088759095848,False
SigmaDock,8CSD_C5P,2,6.429228549700635,False
SigmaDock,8CSD_C5P,20,0.7930220746942549,True
SigmaDock,8CSD_C5P,21,4.2134235316596005,False
SigmaDock,8CSD_C5P,22,4.494482098349147,False
SigmaDock,8CSD_C5P,23,4.391645335883863,False
SigmaDock,8CSD_C5P,24,5.355139654841615,False
SigmaDock,8CSD_C5P,25,4.243577899266475,False
SigmaDock,8CSD_C5P,26,5.248603187288886,False
SigmaDock,8CSD_C5P,27,4.334088205477267,False
SigmaDock,8CSD_C5P,28,4.373844274069383,False
SigmaDock,8CSD_C5P,29,3.8683735255087695,False
SigmaDock,8CSD_C5P,3,4.053604743282439,False
SigmaDock,8CSD_C5P,30,5.379849398626767,False
SigmaDock,8CSD_C5P,31,4.403110500922427,False
SigmaDock,8CSD_C5P,32,5.236277462590972,False
SigmaDock,8CSD_C5P,33,4.230781431704686,False
SigmaDock,8CSD_C5P,34,4.357656211772563,False
SigmaDock,8CSD_C5P,35,1.3406932604333572,True
SigmaDock,8CSD_C5P,36,4.390172354573013,False
SigmaDock,8CSD_C5P,37,3.8265175275400773,False
SigmaDock,8CSD_C5P,38,4.546625978993342,False
SigmaDock,8CSD_C5P,39,4.948013634350083,False
SigmaDock,8CSD_C5P,4,5.675827451612337,False
SigmaDock,8CSD_C5P,5,4.341279083349033,False
SigmaDock,8CSD_C5P,6,6.079944465911793,False
SigmaDock,8CSD_C5P,7,4.422936370675891,False
SigmaDock,8CSD_C5P,8,4.3989939972247125,False
SigmaDock,8CSD_C5P,9,4.503594955144169,False
SigmaDock,8D19_GSH,0,1.3901528191173804,True
SigmaDock,8D19_GSH,1,2.1518283213351386,False
SigmaDock,8D19_GSH,10,2.079641433396633,False
SigmaDock,8D19_GSH,11,1.8488349424705268,True
SigmaDock,8D19_GSH,12,1.6885828432445942,True
SigmaDock,8D19_GSH,13,1.732661094674893,True
SigmaDock,8D19_GSH,14,1.994908748790279,True
SigmaDock,8D19_GSH,15,1.7007660647484715,True
SigmaDock,8D19_GSH,16,4.0060282194462875,False
SigmaDock,8D19_GSH,17,2.022942236817452,False
SigmaDock,8D19_GSH,18,1.8949041380766467,True
SigmaDock,8D19_GSH,19,7.807511240177627,False
SigmaDock,8D19_GSH,2,2.3592899770905653,False
SigmaDock,8D19_GSH,20,1.830738731632671,True
SigmaDock,8D19_GSH,21,1.6872894450864082,True
SigmaDock,8D19_GSH,22,2.236757340325498,False
SigmaDock,8D19_GSH,23,2.360206243318579,False
SigmaDock,8D19_GSH,24,2.0750639307018943,False
SigmaDock,8D19_GSH,25,1.5112501854425027,True
SigmaDock,8D19_GSH,26,1.7326768755310384,True
SigmaDock,8D19_GSH,27,1.9963555126780397,True
SigmaDock,8D19_GSH,28,2.2373521647250803,False
SigmaDock,8D19_GSH,29,1.7124999989781016,True
SigmaDock,8D19_GSH,3,1.8084914057025547,True
SigmaDock,8D19_GSH,30,2.2815300258817546,False
SigmaDock,8D19_GSH,31,2.2388575042865044,False
SigmaDock,8D19_GSH,32,1.7103551667709254,True
SigmaDock,8D19_GSH,33,2.0911003695423136,False
SigmaDock,8D19_GSH,34,2.075732127587757,False
SigmaDock,8D19_GSH,35,5.711445427604119,False
SigmaDock,8D19_GSH,36,1.8206557077053311,True
SigmaDock,8D19_GSH,37,2.2375373097448015,False
SigmaDock,8D19_GSH,38,1.667011467866973,True
SigmaDock,8D19_GSH,39,2.1135034030017548,False
SigmaDock,8D19_GSH,4,1.5258976990611122,True
SigmaDock,8D19_GSH,5,2.056484986086696,False
SigmaDock,8D19_GSH,6,2.112557133665264,False
SigmaDock,8D19_GSH,7,2.1399870274139507,False
SigmaDock,8D19_GSH,8,1.7693506184473438,True
SigmaDock,8D19_GSH,9,1.7651697681809517,True
SigmaDock,8D39_QDB,0,0.7226070061202826,True
SigmaDock,8D39_QDB,1,1.050975223304527,True
SigmaDock,8D39_QDB,10,1.4610318921912695,True
SigmaDock,8D39_QDB,11,1.348887737447151,True
SigmaDock,8D39_QDB,12,1.1779270328445146,True
SigmaDock,8D39_QDB,13,0.9131802376697544,True
SigmaDock,8D39_QDB,14,0.9851210722844292,True
SigmaDock,8D39_QDB,15,1.0439976453658366,True
SigmaDock,8D39_QDB,16,1.0671420741731574,True
SigmaDock,8D39_QDB,17,0.8422544973078472,True
SigmaDock,8D39_QDB,18,0.8497228399342237,True
SigmaDock,8D39_QDB,19,0.9986681766526975,True
SigmaDock,8D39_QDB,2,0.9432964211928799,True
SigmaDock,8D39_QDB,20,1.0629653768363956,True
SigmaDock,8D39_QDB,21,1.206434634391281,True
SigmaDock,8D39_QDB,22,0.7946104620948483,True
SigmaDock,8D39_QDB,23,1.032006924566372,True
SigmaDock,8D39_QDB,24,1.1678689760816998,True
SigmaDock,8D39_QDB,25,1.192305080629164,True
SigmaDock,8D39_QDB,26,0.9462042930137482,True
SigmaDock,8D39_QDB,27,0.9763351064055823,True
SigmaDock,8D39_QDB,28,1.154043078765719,True
SigmaDock,8D39_QDB,29,1.245203956362642,True
SigmaDock,8D39_QDB,3,1.124883825374085,True
SigmaDock,8D39_QDB,30,1.0621866499875456,True
SigmaDock,8D39_QDB,31,0.9299411803031032,True
SigmaDock,8D39_QDB,32,1.2246704272146518,True
SigmaDock,8D39_QDB,33,1.1518305173020182,True
SigmaDock,8D39_QDB,34,1.0027162794424072,True
SigmaDock,8D39_QDB,35,1.100252432265379,True
SigmaDock,8D39_QDB,36,0.9449994058510426,True
SigmaDock,8D39_QDB,37,1.0452513612692853,True
SigmaDock,8D39_QDB,38,1.1483293130354508,True
SigmaDock,8D39_QDB,39,0.8430212784279844,True
SigmaDock,8D39_QDB,4,1.360650275765664,True
SigmaDock,8D39_QDB,5,1.013584805645435,True
SigmaDock,8D39_QDB,6,0.9711861244042229,True
SigmaDock,8D39_QDB,7,1.0057976588699318,True
SigmaDock,8D39_QDB,8,0.7750794171832823,True
SigmaDock,8D39_QDB,9,1.0433684090764985,True
SigmaDock,8D5D_5DK,0,4.4432970338602304,False
SigmaDock,8D5D_5DK,1,4.255209872049226,False
